"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY"
2015,2,28,6,"UA",387,"N835UA","ORD","PSP",1155,1153,-2,13,1206,254,263,245,1652,1411,5,1409,1416,7,0,0,"",NA,NA,NA,NA,NA
2015,10,7,3,"DL",2452,"N942DN","10397","14524",954,950,-4,11,1001,96,81,65,481,1106,5,1130,1111,-19,0,0,"",NA,NA,NA,NA,NA
2015,9,28,1,"WN",2005,"N383SW","SFO","SAN",810,807,-3,7,814,85,80,68,447,922,5,935,927,-8,0,0,"",NA,NA,NA,NA,NA
2015,11,7,6,"UA",1529,"N851UA","BZN","DEN",710,718,8,22,740,110,95,69,524,849,4,900,853,-7,0,0,"",NA,NA,NA,NA,NA
2015,7,27,1,"AS",44,"N797AS","BET","ANC",1325,1335,10,4,1339,70,62,55,399,1434,3,1435,1437,2,0,0,"",NA,NA,NA,NA,NA
2015,7,13,1,"WN",773,"N8319F","HOU","MDW",1610,1711,61,7,1718,150,149,136,937,1934,6,1840,1940,60,0,0,"",0,0,8,52,0
2015,9,19,6,"OO",4806,"N548CA","LAX","OAK",1215,1215,0,14,1229,86,71,53,337,1322,4,1341,1326,-15,0,0,"",NA,NA,NA,NA,NA
2015,9,27,7,"MQ",3056,"N838MQ","ORD","AZO",2210,2208,-2,16,2224,54,44,25,122,2349,3,4,2352,-12,0,0,"",NA,NA,NA,NA,NA
2015,9,29,2,"UA",1227,"N76519","LAX","LIH",935,933,-2,14,947,360,342,322,2615,1209,6,1235,1215,-20,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"OO",5528,"N937SW","RNO","SFO",1638,1634,-4,29,1703,67,78,45,192,1748,4,1745,1752,7,0,0,"",NA,NA,NA,NA,NA
2015,9,23,3,"AA",2403,"N011AA","LAX","STL",1515,1512,-3,23,1535,216,215,189,1592,2044,3,2051,2047,-4,0,0,"",NA,NA,NA,NA,NA
2015,11,5,4,"WN",1152,"N437WN","MKE","BOS",1120,1121,1,6,1127,130,113,99,860,1406,8,1430,1414,-16,0,0,"",NA,NA,NA,NA,NA
2015,11,22,7,"UA",484,"N14121","IAD","IAH",1237,1237,0,13,1250,205,195,173,1190,1443,9,1502,1452,-10,0,0,"",NA,NA,NA,NA,NA
2015,10,2,5,"HA",182,"N490HA","12173","12402",1123,1122,-1,9,1131,55,48,35,216,1206,4,1218,1210,-8,0,0,"",NA,NA,NA,NA,NA
2015,7,23,4,"AA",2157,"N949UW","DCA","LGA",1400,1405,5,22,1427,90,67,39,214,1506,6,1530,1512,-18,0,0,"",NA,NA,NA,NA,NA
2015,2,13,5,"B6",405,"N659JB","BOS","LGB",1654,1703,9,27,1730,390,370,339,2602,2009,4,2024,2013,-11,0,0,"",NA,NA,NA,NA,NA
2015,11,18,3,"AA",1834,"N677AW","FLL","CLT",1305,1258,-7,13,1311,120,110,93,632,1444,4,1505,1448,-17,0,0,"",NA,NA,NA,NA,NA
2015,10,5,1,"DL",1292,"N977DL","11278","10397",959,956,-3,11,1007,116,98,80,547,1127,7,1155,1134,-21,0,0,"",NA,NA,NA,NA,NA
2015,6,8,1,"WN",3150,"N225WN","ATL","LAX",1620,1733,73,13,1746,290,294,272,1947,1918,9,1810,1927,77,0,0,"",4,0,73,0,0
2015,7,13,1,"MQ",3123,"N502MQ","BNA","ORD",1921,2044,83,NA,NA,99,NA,NA,409,NA,NA,2100,NA,NA,0,1,"B",NA,NA,NA,NA,NA
2015,11,12,4,"AA",817,"N809AW","PIT","CLT",1910,1904,-6,13,1917,92,82,60,366,2017,9,2042,2026,-16,0,0,"",NA,NA,NA,NA,NA
2015,2,3,2,"US",403,"N667AW","IND","PHX",545,538,-7,12,550,243,244,229,1488,739,3,748,742,-6,0,0,"",NA,NA,NA,NA,NA
2015,3,21,6,"WN",1862,"N298WN","TPA","FLL",2055,2059,4,11,2110,60,62,43,197,2153,8,2155,2201,6,0,0,"",NA,NA,NA,NA,NA
2015,12,2,3,"DL",1981,"N910DL","ATL","RDU",2040,2049,9,18,2107,80,76,55,356,2202,3,2200,2205,5,0,0,"",NA,NA,NA,NA,NA
2015,7,28,2,"UA",1961,"N76503","AUS","DEN",555,551,-4,16,607,135,129,104,775,651,9,710,700,-10,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"DL",2846,"N6705Y","ATL","SMF",2035,2034,-1,11,2045,296,283,262,2092,2207,10,2231,2217,-14,0,0,"",NA,NA,NA,NA,NA
2015,12,24,4,"HA",36,"N580HA","HNL","PHX",1300,1301,1,29,1330,360,365,331,2917,2201,5,2200,2206,6,0,0,"",NA,NA,NA,NA,NA
2015,4,16,4,"OO",2896,"N869AS","LAX","RNO",1310,1301,-9,22,1323,84,93,66,391,1429,5,1434,1434,0,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"MQ",3598,"N662MQ","ORD","EVV",1214,1209,-5,11,1220,80,55,41,272,1301,3,1334,1304,-30,0,0,"",NA,NA,NA,NA,NA
2015,11,13,5,"HA",237,"N492HA","KOA","HNL",2205,2204,-1,8,2212,43,43,27,163,2239,8,2248,2247,-1,0,0,"",NA,NA,NA,NA,NA
2015,12,19,6,"WN",2351,"N623SW","RSW","GRR",1700,1654,-6,16,1710,175,183,161,1147,1951,6,1955,1957,2,0,0,"",NA,NA,NA,NA,NA
2015,5,23,6,"OO",4487,"N692CA","LAX","BOI",1940,1936,-4,15,1951,131,119,100,674,2231,4,2251,2235,-16,0,0,"",NA,NA,NA,NA,NA
2015,5,15,5,"B6",96,"N828JB","PDX","BOS",2335,2322,-13,16,2338,321,324,302,2537,740,6,756,746,-10,0,0,"",NA,NA,NA,NA,NA
2015,1,16,5,"WN",1717,"N928WN","DEN","ONT",2105,2111,6,11,2122,150,133,116,819,2218,6,2235,2224,-11,0,0,"",NA,NA,NA,NA,NA
2015,9,23,3,"WN",322,"N724SW","SJC","LAS",815,815,0,11,826,80,76,60,386,926,5,935,931,-4,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"DL",2834,"N3748Y","JFK","MCO",1100,1052,-8,20,1112,176,179,152,944,1344,7,1356,1351,-5,0,0,"",NA,NA,NA,NA,NA
2015,6,28,7,"UA",1044,"N79402","ORD","SAN",1220,1221,1,29,1250,247,245,213,1723,1423,3,1427,1426,-1,0,0,"",NA,NA,NA,NA,NA
2015,10,17,6,"AA",67,"N3HUAA","12478","10423",1655,1705,10,25,1730,258,245,212,1521,2002,8,2013,2010,-3,0,0,"",NA,NA,NA,NA,NA
2015,6,26,5,"OO",3456,"N215AG","PDX","BUR",640,634,-6,13,647,131,133,117,817,844,3,851,847,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"DL",1196,"N548US","LAX","OGG",830,827,-3,26,853,338,344,312,2486,1105,6,1108,1111,3,0,0,"",NA,NA,NA,NA,NA
2015,10,25,7,"OO",4569,"N445SW","10800","14869",1015,1006,-9,23,1029,111,111,82,574,1251,6,1306,1257,-9,0,0,"",NA,NA,NA,NA,NA
2015,12,26,6,"WN",6258,"N568WN","OAK","LAS",1935,1925,-10,9,1934,85,71,56,407,2030,6,2100,2036,-24,0,0,"",NA,NA,NA,NA,NA
2015,4,13,1,"AA",95,"N3HHAA","JFK","SAN",1720,1717,-3,28,1745,369,351,319,2446,2004,4,2029,2008,-21,0,0,"",NA,NA,NA,NA,NA
2015,9,8,2,"WN",320,"N651SW","DEN","LAS",1330,1357,27,8,1405,110,101,86,628,1431,7,1420,1438,18,0,0,"",0,0,7,11,0
2015,7,20,1,"OO",3427,"N171SY","OKC","SEA",1705,1707,2,15,1722,249,249,223,1519,1905,11,1914,1916,2,0,0,"",NA,NA,NA,NA,NA
2015,5,3,7,"US",1715,"N737US","CLT","SDF",1140,1134,-6,18,1152,89,87,60,335,1252,9,1309,1301,-8,0,0,"",NA,NA,NA,NA,NA
2015,8,11,2,"UA",1463,"N76515","SEA","EWR",1635,1635,0,15,1650,310,297,274,2402,24,8,45,32,-13,0,0,"",NA,NA,NA,NA,NA
2015,7,15,3,"UA",1415,"N37287","SFO","PDX",1057,1057,0,27,1124,104,105,74,550,1238,4,1241,1242,1,0,0,"",NA,NA,NA,NA,NA
2015,11,18,3,"AA",1907,"N733UW","PIT","CLT",1200,1156,-4,8,1204,95,84,68,366,1312,8,1335,1320,-15,0,0,"",NA,NA,NA,NA,NA
2015,9,13,7,"EV",3927,"N15910","IAH","MAF",1910,1902,-8,13,1915,90,82,65,429,2020,4,2040,2024,-16,0,0,"",NA,NA,NA,NA,NA
2015,7,9,4,"AA",2030,"N947UW","PHL","PIT",1355,1352,-3,14,1406,70,65,46,268,1452,5,1505,1457,-8,0,0,"",NA,NA,NA,NA,NA
2015,1,2,5,"WN",2299,"N245WN","BNA","BWI",1840,1900,20,9,1909,100,89,71,587,2120,9,2120,2129,9,0,0,"",NA,NA,NA,NA,NA
2015,9,26,6,"F9",664,"N947FR","SFO","DEN",2025,2017,-8,14,2031,145,170,115,967,2326,41,2350,7,17,0,0,"",17,0,0,0,0
2015,6,27,6,"VX",714,"N528VA","SFO","DAL",1325,1320,-5,13,1333,210,224,190,1476,1843,21,1855,1904,9,0,0,"",NA,NA,NA,NA,NA
2015,2,24,2,"EV",5940,"N13538","ORD","BNA",717,730,13,13,743,92,81,64,409,847,4,849,851,2,0,0,"",NA,NA,NA,NA,NA
2015,3,27,5,"B6",1289,"N520JB","EWR","SJU",730,726,-4,16,742,235,244,201,1608,1103,27,1125,1130,5,0,0,"",NA,NA,NA,NA,NA
2015,3,27,5,"OO",4604,"N689CA","SLC","ORD",1711,1707,-4,17,1724,192,186,154,1250,2058,15,2123,2113,-10,0,0,"",NA,NA,NA,NA,NA
2015,11,4,3,"WN",3663,"N767SW","PVD","MDW",1700,1657,-3,13,1710,165,146,123,842,1813,10,1845,1823,-22,0,0,"",NA,NA,NA,NA,NA
2015,6,11,4,"UA",1090,"N75854","LAX","IAH",820,838,18,24,902,203,194,166,1379,1348,4,1343,1352,9,0,0,"",NA,NA,NA,NA,NA
2015,11,9,1,"F9",327,"N919FR","MSP","DEN",1819,1817,-2,13,1830,126,122,100,680,1910,9,1925,1919,-6,0,0,"",NA,NA,NA,NA,NA
2015,8,21,5,"OO",5208,"N960SW","ORD","ATW",1554,1544,-10,14,1558,58,52,34,160,1632,4,1652,1636,-16,0,0,"",NA,NA,NA,NA,NA
2015,7,31,5,"UA",1079,"N12238","IAH","TPA",1257,1300,3,19,1319,135,125,103,787,1602,3,1612,1605,-7,0,0,"",NA,NA,NA,NA,NA
2015,4,2,4,"UA",1085,"N76515","SFO","SEA",605,603,-2,22,625,126,129,99,679,804,8,811,812,1,0,0,"",NA,NA,NA,NA,NA
2015,7,29,3,"DL",2676,"N928AT","LGA","BOS",1459,1455,-4,16,1511,86,57,34,184,1545,7,1625,1552,-33,0,0,"",NA,NA,NA,NA,NA
2015,9,20,7,"DL",2062,"N315NB","MSP","BOS",1730,1727,-3,7,1734,171,156,138,1124,2052,11,2121,2103,-18,0,0,"",NA,NA,NA,NA,NA
2015,5,14,4,"EV",4729,"N10575","ORD","CLT",2054,2142,48,12,2154,116,118,84,599,18,22,2350,40,50,0,0,"",2,0,48,0,0
2015,12,8,2,"AS",461,"N467AS","LAX","SEA",1740,1734,-6,13,1747,170,162,139,954,2006,10,2030,2016,-14,0,0,"",NA,NA,NA,NA,NA
2015,5,12,2,"HA",236,"N481HA","HNL","OGG",1743,1737,-6,11,1748,37,38,21,100,1809,6,1820,1815,-5,0,0,"",NA,NA,NA,NA,NA
2015,2,9,1,"UA",622,"N428UA","SFO","EWR",602,613,11,49,702,329,338,280,2565,1442,9,1431,1451,20,0,0,"",20,0,0,0,0
2015,11,15,7,"OO",5338,"N910SW","LAX","MRY",1726,1718,-8,21,1739,72,77,53,266,1832,3,1838,1835,-3,0,0,"",NA,NA,NA,NA,NA
2015,10,4,7,"AS",671,"N305AS","10423","14747",1840,1835,-5,9,1844,260,232,214,1770,2018,9,2100,2027,-33,0,0,"",NA,NA,NA,NA,NA
2015,12,11,5,"DL",1622,"N348NW","DTW","BOS",1725,1723,-2,16,1739,121,106,80,632,1859,10,1926,1909,-17,0,0,"",NA,NA,NA,NA,NA
2015,11,10,2,"VX",950,"N627VA","SFO","SAN",700,656,-4,9,705,85,85,67,447,812,9,825,821,-4,0,0,"",NA,NA,NA,NA,NA
2015,1,3,6,"OO",6240,"N106SY","MCI","SFO",800,811,11,12,823,247,229,212,1499,955,5,1007,1000,-7,0,0,"",NA,NA,NA,NA,NA
2015,1,1,4,"UA",512,"N597UA","JFK","SFO",1707,1705,-2,16,1721,398,375,353,2586,2014,6,2045,2020,-25,0,0,"",NA,NA,NA,NA,NA
2015,5,5,2,"DL",2300,"N344NW","ATL","BOS",2141,2141,0,9,2150,158,137,121,946,2351,7,19,2358,-21,0,0,"",NA,NA,NA,NA,NA
2015,1,9,5,"AA",1511,"N3GEAA","FLL","DFW",1446,1444,-2,17,1501,204,186,160,1119,1641,9,1710,1650,-20,0,0,"",NA,NA,NA,NA,NA
2015,12,3,4,"EV",4435,"N26141","IAH","LBB",1438,1434,-4,18,1452,99,93,70,458,1602,5,1617,1607,-10,0,0,"",NA,NA,NA,NA,NA
2015,8,14,5,"B6",629,"N559JB","MCO","BQN",916,916,0,18,934,165,176,146,1129,1200,12,1201,1212,11,0,0,"",NA,NA,NA,NA,NA
2015,3,30,1,"AA",2289,"N3CTAA","DFW","SFO",1845,2016,91,17,2033,239,225,203,1464,2156,5,2044,2201,77,0,0,"",0,0,1,76,0
2015,5,6,3,"AA",1563,"N564AA","DFW","AUS",1740,1737,-3,15,1752,60,53,33,190,1825,5,1840,1830,-10,0,0,"",NA,NA,NA,NA,NA
2015,7,20,1,"WN",4302,"N728SW","ATL","SAN",955,953,-2,15,1008,280,269,241,1892,1109,13,1135,1122,-13,0,0,"",NA,NA,NA,NA,NA
2015,3,22,7,"OO",4608,"N609SK","PDX","SEA",930,923,-7,11,934,49,50,34,129,1008,5,1019,1013,-6,0,0,"",NA,NA,NA,NA,NA
2015,6,11,4,"WN",998,"N434WN","OAK","PDX",1135,1159,24,8,1207,90,88,77,543,1324,3,1305,1327,22,0,0,"",0,0,12,10,0
2015,6,19,5,"OO",6337,"N909SW","DEN","CPR",1845,1840,-5,9,1849,64,60,43,230,1932,8,1949,1940,-9,0,0,"",NA,NA,NA,NA,NA
2015,1,1,4,"DL",1772,"N542US","ATL","PHX",1050,1050,0,28,1118,263,266,235,1587,1313,3,1313,1316,3,0,0,"",NA,NA,NA,NA,NA
2015,7,17,5,"MQ",3146,"N647MQ","BMI","ORD",1831,1818,-13,21,1839,59,96,41,116,1920,34,1930,1954,24,0,0,"",24,0,0,0,0
2015,4,23,4,"WN",427,"N8309C","DEN","GEG",2215,2356,101,10,6,140,132,117,836,103,5,2335,108,93,0,0,"",0,0,0,93,0
2015,6,24,3,"WN",3402,"N7741C","LIT","LAS",1740,1742,2,11,1753,190,186,167,1294,1840,8,1850,1848,-2,0,0,"",NA,NA,NA,NA,NA
2015,6,14,7,"AA",1646,"N3ABAA","TUL","DFW",1749,2005,136,12,2017,70,65,45,237,2102,8,1859,2110,131,0,0,"",0,0,1,130,0
2015,5,12,2,"US",1998,"N585UW","MIA","CLT",1910,1903,-7,17,1920,129,119,97,650,2057,5,2119,2102,-17,0,0,"",NA,NA,NA,NA,NA
2015,11,17,2,"OO",4469,"N606SK","SJC","SLC",1822,1814,-8,9,1823,108,98,82,584,2045,7,2110,2052,-18,0,0,"",NA,NA,NA,NA,NA
2015,1,16,5,"MQ",3465,"N636MQ","RDU","JFK",1025,1025,0,14,1039,87,94,72,427,1151,8,1152,1159,7,0,0,"",NA,NA,NA,NA,NA
2015,7,4,6,"B6",515,"N353JB","BOS","BUF",702,649,-13,12,701,89,84,69,395,810,3,831,813,-18,0,0,"",NA,NA,NA,NA,NA
2015,7,2,4,"WN",1728,"N268WN","SMF","PHX",1440,1447,7,6,1453,115,106,95,647,1628,5,1635,1633,-2,0,0,"",NA,NA,NA,NA,NA
2015,1,17,6,"OO",5517,"N719SK","DEN","PSP",1845,1859,14,18,1917,140,128,104,776,2001,6,2005,2007,2,0,0,"",NA,NA,NA,NA,NA
2015,7,15,3,"WN",3920,"N781WN","ATL","DAL",1530,1529,-1,22,1551,145,123,96,721,1627,5,1655,1632,-23,0,0,"",NA,NA,NA,NA,NA
2015,9,27,7,"EV",4154,"N16170","ORD","BUF",737,731,-6,14,745,90,89,72,473,957,3,1007,1000,-7,0,0,"",NA,NA,NA,NA,NA
2015,6,18,4,"OO",5613,"N108SY","LAX","SFO",604,556,-8,23,619,88,81,54,337,713,4,732,717,-15,0,0,"",NA,NA,NA,NA,NA
2015,6,3,3,"DL",688,"N329NB","TVC","DTW",550,543,-7,9,552,65,51,34,207,626,8,655,634,-21,0,0,"",NA,NA,NA,NA,NA
2015,1,18,7,"AA",1161,"N3FKAA","MIA","TPA",1010,1004,-6,25,1029,71,68,38,204,1107,5,1121,1112,-9,0,0,"",NA,NA,NA,NA,NA
2015,9,8,2,"WN",1494,"N402WN","DEN","PHL",930,928,-2,13,941,215,203,186,1558,1447,4,1505,1451,-14,0,0,"",NA,NA,NA,NA,NA
2015,1,30,5,"WN",946,"N357SW","LAX","SJC",1905,2032,87,6,2038,65,60,51,308,2129,3,2010,2132,82,0,0,"",0,0,2,80,0
2015,2,22,7,"AS",523,"N625AS","BUR","SEA",1100,1042,-18,13,1055,150,155,138,937,1313,4,1330,1317,-13,0,0,"",NA,NA,NA,NA,NA
2015,3,8,7,"US",1741,"N710UW","DCA","PBI",1600,1704,64,14,1718,159,142,124,857,1922,4,1839,1926,47,0,0,"",0,0,3,44,0
2015,10,12,1,"AA",1407,"N395AA","13930","13303",1500,1501,1,17,1518,187,172,150,1197,1848,5,1907,1853,-14,0,0,"",NA,NA,NA,NA,NA
2015,6,28,7,"AS",78,"N579AS","JNU","SEA",1520,1508,-12,18,1526,138,153,128,909,1834,7,1838,1841,3,0,0,"",NA,NA,NA,NA,NA
2015,5,13,3,"UA",1250,"N24715","SNA","EWR",2117,2105,-12,9,2114,313,289,275,2434,449,5,530,454,-36,0,0,"",NA,NA,NA,NA,NA
2015,5,11,1,"WN",3027,"N425LV","PHX","HOU",1220,1219,-1,15,1234,150,145,126,1020,1640,4,1650,1644,-6,0,0,"",NA,NA,NA,NA,NA
2015,11,3,2,"AA",1060,"N3CKAA","TUL","DFW",655,655,0,13,708,75,71,46,237,754,12,810,806,-4,0,0,"",NA,NA,NA,NA,NA
2015,11,23,1,"AA",2530,"N4YNAA","MFE","DFW",600,553,-7,12,605,96,90,72,469,717,6,736,723,-13,0,0,"",NA,NA,NA,NA,NA
2015,5,24,7,"DL",1780,"N899AT","ORD","ATL",1000,954,-6,9,1003,119,99,84,606,1227,6,1259,1233,-26,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"AS",90,"N323AS","ANC","SEA",1955,1954,-1,13,2007,200,195,176,1448,3,6,15,9,-6,0,0,"",NA,NA,NA,NA,NA
2015,9,19,6,"AA",2376,"N504AA","DFW","MSY",1820,1813,-7,14,1827,89,77,60,447,1927,3,1949,1930,-19,0,0,"",NA,NA,NA,NA,NA
2015,11,5,4,"AS",335,"N565AS","SJC","SEA",1550,1544,-6,9,1553,120,127,113,697,1746,5,1750,1751,1,0,0,"",NA,NA,NA,NA,NA
2015,8,5,3,"MQ",3397,"N696MQ","ORD","BWI",845,839,-6,14,853,123,110,90,622,1123,6,1148,1129,-19,0,0,"",NA,NA,NA,NA,NA
2015,5,15,5,"EV",4559,"N11165","EWR","MSP",640,635,-5,15,650,189,180,158,1008,828,7,849,835,-14,0,0,"",NA,NA,NA,NA,NA
2015,10,1,4,"OO",5579,"N941SW","14771","14689",708,658,-10,27,725,70,82,49,262,814,6,818,820,2,0,0,"",NA,NA,NA,NA,NA
2015,5,25,1,"OO",4732,"N437SW","DTW","PLN",2015,2005,-10,17,2022,73,67,44,243,2106,6,2128,2112,-16,0,0,"",NA,NA,NA,NA,NA
2015,2,24,2,"WN",2283,"N487WN","HOU","MSY",1410,1415,5,9,1424,60,57,43,302,1507,5,1510,1512,2,0,0,"",NA,NA,NA,NA,NA
2015,2,19,4,"WN",1572,"N287WN","LAX","SJC",610,606,-4,24,630,75,75,47,308,717,4,725,721,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,12,3,"WN",48,"N225WN","BNA","HOU",1500,1504,4,8,1512,125,105,89,670,1641,8,1705,1649,-16,0,0,"",NA,NA,NA,NA,NA
2015,2,20,5,"WN",3414,"N953WN","ONT","OAK",1400,1423,23,9,1432,75,69,54,362,1526,6,1515,1532,17,0,0,"",0,0,7,10,0
2015,8,18,2,"UA",1028,"N23721","SNA","ORD",1339,1350,11,9,1359,248,267,239,1726,1958,19,1947,2017,30,0,0,"",19,0,11,0,0
2015,9,8,2,"WN",3215,"N627SW","SJC","SEA",2145,2228,43,10,2238,120,118,102,697,20,6,2345,26,41,0,0,"",0,0,0,41,0
2015,2,20,5,"DL",2595,"N961AT","JFK","BOS",1555,1623,28,49,1712,81,99,43,187,1755,7,1716,1802,46,0,0,"",18,0,28,0,0
2015,7,28,2,"EV",5146,"N723EV","HPN","ATL",1509,1601,52,18,1619,136,125,100,780,1759,7,1725,1806,41,0,0,"",0,0,0,41,0
2015,6,3,3,"MQ",3513,"N518MQ","STL","ORD",1450,1458,8,19,1517,85,70,44,258,1601,7,1615,1608,-7,0,0,"",NA,NA,NA,NA,NA
2015,11,11,3,"B6",454,"N805JB","PBI","JFK",1630,1631,1,9,1640,164,147,134,1028,1854,4,1914,1858,-16,0,0,"",NA,NA,NA,NA,NA
2015,6,14,7,"DL",2490,"N334NB","DTW","MKE",1539,1538,-1,26,1604,72,71,42,237,1546,3,1551,1549,-2,0,0,"",NA,NA,NA,NA,NA
2015,3,25,3,"B6",2580,"N329JB","EWR","BOS",1715,1659,-16,19,1718,73,68,44,200,1802,5,1828,1807,-21,0,0,"",NA,NA,NA,NA,NA
2015,3,28,6,"NK",256,"N609NK","RSW","BOS",1337,1333,-4,23,1356,182,186,151,1249,1627,12,1639,1639,0,0,0,"",NA,NA,NA,NA,NA
2015,11,20,5,"OO",6360,"N945SW","SMX","SFO",1415,1405,-10,13,1418,65,60,42,216,1500,5,1520,1505,-15,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"MQ",3373,"N902MQ","GNV","MIA",505,502,-3,18,520,69,80,51,294,611,11,614,622,8,0,0,"",NA,NA,NA,NA,NA
2015,11,21,6,"WN",533,"N907WN","SJC","LAS",1720,1722,2,8,1730,80,77,60,386,1830,9,1840,1839,-1,0,0,"",NA,NA,NA,NA,NA
2015,8,9,7,"WN",1770,"N8326F","DAL","OAK",1740,1739,-1,10,1749,225,213,197,1468,1906,6,1925,1912,-13,0,0,"",NA,NA,NA,NA,NA
2015,6,22,1,"AS",506,"N597AS","SEA","SNA",740,802,22,18,820,165,162,138,978,1038,6,1025,1044,19,0,0,"",0,0,19,0,0
2015,11,18,3,"WN",257,"N654SW","ATL","CAK",2245,2304,19,13,2317,100,84,68,528,25,3,25,28,3,0,0,"",NA,NA,NA,NA,NA
2015,3,31,2,"DL",1237,"N915AT","ATL","MDT",1515,1509,-6,21,1530,118,113,87,620,1657,5,1713,1702,-11,0,0,"",NA,NA,NA,NA,NA
2015,5,26,2,"EV",4367,"N17138","IAH","MCI",1915,1913,-2,16,1929,120,114,93,643,2102,5,2115,2107,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,25,5,"B6",205,"N507JB","EWR","FLL",1429,1443,14,19,1502,183,185,162,1065,1744,4,1732,1748,16,0,0,"",2,0,13,1,0
2015,1,31,6,"AA",69,"N3JJAA","MIA","SFO",1840,1850,10,14,1904,393,356,338,2585,2142,4,2213,2146,-27,0,0,"",NA,NA,NA,NA,NA
2015,4,1,3,"WN",585,"N757LV","BWI","MCO",1555,1550,-5,14,1604,140,130,109,787,1753,7,1815,1800,-15,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"AA",1606,"N3JKAA","DFW","RDU",2005,2028,23,21,2049,167,165,140,1061,9,4,2352,13,21,0,0,"",0,0,21,0,0
2015,3,31,2,"WN",3473,"N213WN","PIT","TPA",2105,2117,12,7,2124,145,123,112,873,2316,4,2330,2320,-10,0,0,"",NA,NA,NA,NA,NA
2015,6,11,4,"AA",1261,"N4WNAA","LAX","AUS",1155,1151,-4,16,1207,182,165,144,1242,1631,5,1657,1636,-21,0,0,"",NA,NA,NA,NA,NA
2015,10,1,4,"AA",43,"N4YFAA","11298","11433",1055,1101,6,15,1116,165,159,137,986,1433,7,1440,1440,0,0,0,"",NA,NA,NA,NA,NA
2015,8,3,1,"WN",1355,"N378SW","MCO","BWI",1015,1015,0,8,1023,130,118,107,787,1210,3,1225,1213,-12,0,0,"",NA,NA,NA,NA,NA
2015,11,17,2,"EV",4310,"N12201","EWR","DCA",1829,1827,-2,35,1902,77,79,40,199,1942,4,1946,1946,0,0,0,"",NA,NA,NA,NA,NA
2015,5,21,4,"EV",4691,"N11535","DAY","EWR",1110,1100,-10,12,1112,107,104,81,533,1233,11,1257,1244,-13,0,0,"",NA,NA,NA,NA,NA
2015,4,10,5,"B6",1403,"N508JB","JFK","SJU",609,559,-10,19,618,222,224,201,1598,939,4,951,943,-8,0,0,"",NA,NA,NA,NA,NA
2015,1,19,1,"EV",3928,"N14568","MCI","ORD",600,550,-10,9,559,87,78,60,403,659,9,727,708,-19,0,0,"",NA,NA,NA,NA,NA
2015,1,9,5,"AA",186,"N3JMAA","ORD","BOS",1140,1236,56,15,1251,131,119,98,867,1529,6,1451,1535,44,0,0,"",0,0,0,44,0
2015,1,12,1,"UA",250,"N458UA","FLL","EWR",830,822,-8,19,841,176,164,139,1065,1100,6,1126,1106,-20,0,0,"",NA,NA,NA,NA,NA
2015,7,29,3,"UA",1658,"N14704","SNA","EWR",2115,2117,2,14,2131,311,297,272,2434,503,11,526,514,-12,0,0,"",NA,NA,NA,NA,NA
2015,11,14,6,"B6",362,"N651JB","PBI","LGA",1200,1157,-3,12,1209,162,152,136,1035,1425,4,1442,1429,-13,0,0,"",NA,NA,NA,NA,NA
2015,4,18,6,"DL",2218,"N586NW","LAX","HNL",1135,1131,-4,22,1153,345,332,307,2556,1400,3,1420,1403,-17,0,0,"",NA,NA,NA,NA,NA
2015,10,19,1,"DL",1521,"N952DL","10397","11267",816,815,-1,28,843,89,96,64,432,947,4,945,951,6,0,0,"",NA,NA,NA,NA,NA
2015,4,12,7,"AA",1202,"N3KUAA","DEN","DFW",1435,1430,-5,17,1447,121,121,91,641,1718,13,1736,1731,-5,0,0,"",NA,NA,NA,NA,NA
2015,12,19,6,"MQ",3211,"N640MQ","DFW","AMA",1040,1043,3,21,1104,79,75,51,312,1155,3,1159,1158,-1,0,0,"",NA,NA,NA,NA,NA
2015,11,13,5,"MQ",3270,"N928MQ","IND","ORD",916,904,-12,11,915,85,63,46,177,901,6,941,907,-34,0,0,"",NA,NA,NA,NA,NA
